path_segment,x1,y1,theta1,x2,y2,theta2
8362,-1.687361132403668,-9.528027962782481,2.8410220838800124,-0.6377095531272543,-9.603645799678128,3.1325279604961014
8363,-1.7064190044881293,-9.521963811325799,2.8268141279426833,-0.6577879163280881,-9.603429361940693,3.129234021949922
8364,-1.7253914713211875,-9.515637630536357,2.8125335887271747,-0.6778407504094849,-9.603146980091577,3.1257059422109967
8365,-1.744274305385033,-9.509048567471021,2.7981887989684595,-0.6978657260932984,-9.60279421060298,3.1219447843751524
8366,-1.7630597721238883,-9.50218664536013,2.783785823453426,-0.7178593938456385,-9.602363824180065,3.117943846977328
8367,-1.7817365633956435,-9.495034251096628,2.7693297739232756,-0.7378170441291855,-9.601845625834413,3.1136902787330283
8368,-1.8003103688019129,-9.487618814948005,2.7548329245852083,-0.7577397038837077,-9.601243277287377,3.1092104287584967
8369,-1.8187770016649414,-9.47994048134576,2.740301367182955,-0.7776252526334123,-9.60055260916279,3.104506804575434
8370,-1.8371322934603755,-9.471999601354968,2.725740750014755,-0.7974716212326084,-9.59976953072519,3.0995821747134635
8371,-1.855372099416281,-9.46379672480487,2.7111562979484454,-0.817276793101253,-9.59889003715755,3.0944395434057363
8372,-1.8734886491691571,-9.45532492080765,2.6965524115946677,-0.8370374721709616,-9.59790713811225,3.089075902896336
8373,-1.8914712490777388,-9.446572422276068,2.6819333248018427,-0.8567492900440494,-9.596811413612294,3.083484693698309
8374,-1.9093257999248707,-9.437561842719813,2.6673044727420363,-0.8764139975824066,-9.595607522641235,3.0776871142901263
8375,-1.9270483437264991,-9.42829447039029,2.6526694552113117,-0.8960298160115828,-9.594291918728182,3.0716868715072194
8376,-1.9446349684919604,-9.418771746737608,2.638031548700724,-0.9155950152035007,-9.592861165294044,3.0654877873843334
8377,-1.9620818113532126,-9.4089952587355,2.6233937218095718,-0.9351079118057033,-9.59131193828706,3.0590937807247007
8378,-1.9793850613311312,-9.398966731294935,2.608758649948727,-0.95456686709614,-9.589641028226524,3.052508849727206
8379,-1.9965409617424525,-9.388688019784796,2.5941287293367767,-0.9739702846113458,-9.58784534168979,3.0457370556662453
8380,-2.013545812252738,-9.378161102677366,2.57950609028861,-0.9933166075935328,-9.585921902279562,3.0387825076143513
8381,-2.0303900250865357,-9.367378922274293,2.564893017071346,-1.01260205852689,-9.583862842165097,3.0316428058358476
8382,-2.047070082717504,-9.356344572289187,2.5502912589960616,-1.0318251648123495,-9.581665510383173,3.024323007547357
8383,-2.0635883567023106,-9.345069642758126,2.5357018156896802,-1.050986708108265,-9.579332267951507,3.0168339790003396
8384,-2.079941408284346,-9.333556510323097,2.521125826726219,-1.0700852724158383,-9.576860634713798,3.009179838543121
8385,-2.0961258574003274,-9.321807636971872,2.506564226922434,-1.0891194655052454,-9.5742482424811,3.0013646890661123
8386,-2.1121383826314966,-9.30982556405487,2.492017755014588,-1.1080879160792103,-9.571492833638214,2.9933926090202774
8387,-2.127975720892903,-9.29761290653327,2.477486961670826,-1.1269892709880607,-9.568592259528597,2.9852676442481885
8388,-2.143634666875463,-9.28517234746779,2.4629722168474126,-1.14582219251459,-9.56554447865277,2.976993800588867
8389,-2.159112072256624,-9.272506632755913,2.448473716491237,-1.1645853557458843,-9.56234755471341,2.9685750372174566
8390,-2.174404844695857,-9.259618566124184,2.433991488598477,-1.1832774460461597,-9.558999654539113,2.9600152606781913
8391,-2.189509946631124,-9.246511004381665,2.4195253986376257,-1.201897156642268,-9.555499045917063,2.9513183195696233
8392,-2.2044243938935435,-9.233186852938754,2.4050751543443796,-1.2204431863326461,-9.551844095362968,2.942487999840503
8393,-2.2191452541569663,-9.219649061595067,2.390640309909915,-1.238914237326479,-9.548033265855308,2.9335280206523024
8394,-2.2336696452402487,-9.205900620598799,2.3762202695926637,-1.2573090132183096,-9.544065114559041,2.92444203076274
8395,-2.2479947332795036,-9.191944556979713,2.3618142908213837,-1.2756262170968642,-9.539938290563141,2.9152336053782077
8396,-2.262117730789256,-9.177783931157068,2.3474214869646013,-1.2938645497744916,-9.535651532656438,2.905906243400861
8397,-2.2760358946332944,-9.163421833825137,2.3330408302607135,-1.312022708085457,-9.531203667171406,2.8964633649308973
8398,-2.2897402093680563,-9.14885552022143,2.3186714477944435,-1.3300968954998924,-9.526588703476905,2.8869050375408816
8399,-2.3032322797811187,-9.134092465664553,2.3043117675081985,-1.348087453743974,-9.52180902310308,2.877237021236487
8400,-2.316511358493743,-9.119137623087024,2.2899606430302133,-1.3659937446814827,-9.51686518312458,2.867463398567112
8401,-2.329574852021742,-9.103994170869122,2.2756191389980938,-1.3838141130254384,-9.511756401692772,2.857586664215057
8402,-2.342420249647117,-9.088665348829895,2.2612894438602784,-1.4015467637578747,-9.506482009203394,2.847609030579904
8403,-2.3550451249735267,-9.073154455161678,2.2469737161624894,-1.419189902838392,-9.501041400596337,2.8375327074202232
8404,-2.367447136662735,-9.057464842784883,2.2326740413457657,-1.4367417428359834,-9.495434032688493,2.8273599102806797
8405,-2.379624029017444,-9.041599915729496,2.218392431429591,-1.454200503304409,-9.489659423278633,2.817092858593987
8406,-2.391573632426939,-9.025563125559394,2.2041308257818124,-1.4715644109993962,-9.483717150271845,2.806733773623571
8407,-2.403293863684344,-9.00935796784833,2.1898910920726995,-1.4888317000515885,-9.477606850791105,2.796284876468445
8408,-2.414782726174781,-8.992987978708864,2.1756750270311502,-1.5060006121419711,-9.471328220263416,2.7857483862120773
8409,-2.426038309939333,-8.976456731378892,2.1614843572870246,-1.523069396646531,-9.464881011497845,2.77512651814607
8410,-2.4370587916185884,-8.959767832869817,2.147320740224704,-1.5400363107607096,-9.458265033756197,2.7644214820835447
8411,-2.4478424342800276,-8.942924920679648,2.1331857648451114,-1.5568996196057692,-9.45148015182015,2.7536354807593786
8412,-2.4583875871330227,-8.92593165957482,2.1190809526370757,-1.5736575963180548,-9.444526285058723,2.7427707083141883
8413,-2.4686926851358972,-8.908791738443568,2.105007758460684,-1.590308522122599,-9.437403406499543,2.731829348858162
8414,-2.4787562484995056,-8.891508867223644,2.0909675714405975,-1.606850686393088,-9.430111541906948,2.720813575111927
8415,-2.4885768820914813,-8.874086773907338,2.076961715869205,-1.6232823866994142,-9.422650768869945,2.709725547121804
8416,-2.4981532747458197,-8.856529201626065,2.0629914521194235,-1.6396019288447123,-9.415021215902552,2.698567411046247
8417,-2.5074841984824516,-8.838839905816366,2.049057977566393,-1.6558076268938091,-9.407223061558836,2.6873412980105016
8418,-2.5165685076410784,-8.821022651469837,2.035162427517966,-1.6718978031942735,-9.399256533564836,2.676049323027041
8419,-2.5254051379341576,-8.803081210468164,2.02130587615366,-1.6878707883921993,-9.391121907969191,2.664693583978597
8420,-2.533993105423443,-8.785019359005117,2.0074893374716405,-1.7037249214440842,-9.382819508314062,2.653276160661412
8421,-2.542331099561043,-8.766840692410476,1.9937138341440586,-1.7194583515628878,-9.374349434213316,2.6417990206798105
8422,-2.5504093453791623,-8.748545120487115,1.9799817874958248,-1.7350650179625366,-9.365706172810214,2.630262235413082
8423,-2.5582363970807767,-8.730140750088726,1.9662925025022526,-1.7505477772993923,-9.356896422876186,2.618670037542494
8424,-2.5658115885544697,-8.711631349863476,1.95264675606596,-1.765905002780426,-9.347920694809709,2.6070244236739297
8425,-2.5731343277435688,-8.693020680934694,1.9390452698868306,-1.7811350759873883,-9.33877954260552,2.5953273682641322
8426,-2.5802040952531082,-8.674312494877158,1.9254887114498198,-1.7962363869014804,-9.329473563172082,2.5835808229789405
8427,-2.587020442912805,-8.655510531784632,1.9119776950181768,-1.8112073339352825,-9.320003395674307,2.5717867160945027
8428,-2.593582992300539,-8.63661851842785,1.8985127826319312,-1.8260463239736215,-9.310369720901246,2.559946951938896
8429,-2.5998914332303187,-8.617640166503238,1.8850944851108038,-1.8407517724242788,-9.300573260658583,2.5480634103727517
8430,-2.6059455222089536,-8.598579170971409,1.8717232630613874,-1.8553221032798977,-9.290614777185489,2.536137946306663
8431,-2.611745080865538,-8.579439208484628,1.8583995278886152,-1.869755749192319,-9.28049507259503,2.524172389253296
8432,-2.617289994357467,-8.560223935902858,1.8451236428105242,-1.8840511515600258,-9.270214988337758,2.512168542913019
8433,-2.6225802097569364,-8.540936988897084,1.8318959238764763,-1.8982067606298156,-9.259775404687353,2.500128184790988
8434,-2.6276157344216737,-8.521581980638588,1.818716640988588,-1.9122210356136486,-9.249177240247445,2.4880530658439226
8435,-2.6323966343533596,-8.502162500573473,1.805586018925377,-1.926092444821114,-9.238421451478608,2.4759449101555995
8436,-2.6369230325473443,-8.482682113280495,1.7925042383680216,-1.9398194658084087,-9.22750903224426,2.4638054146390913
8437,-2.641195107336927,-8.463144357411236,1.7794714369290754,-1.953400585544065,-9.216441013374498,2.451636248764652
8438,-2.6452130907355538,-8.4435527447105,1.766487710181963,-1.9668343005923214,-9.205218462246144,2.439439054311902
8439,-2.648977266779924,-8.423910759115733,1.7535531126928048,-1.980119117313947,-9.193842482378095,2.4272154451450527
8440,-2.6524879698770913,-8.404221855933535,1.7406676590534007,-1.993253552085005,-9.182314213040415,2.4149670070100306
8441,-2.6557455831584216,-8.384489461091155,1.7278313249141404,-2.0062361315338797,-9.170634828875498,2.4026952973524964
8442,-2.6587505368430975,-8.364716970461558,1.7150440480186877,-2.0190653927961173,-9.1588055395303,2.3904018451555937
8443,-2.661503306613854,-8.344907749259658,1.7023057292386519,-2.031739883787385,-9.146827589297837,2.378088150796558
8444,-2.664004412007385,-8.325065131507973,1.6896162336075549,-2.0442581634942796,-9.134702256766513,2.36575568592154
8445,-2.6662514305793175,-8.305192101002378,1.6769759685180692,-2.0566169068359077,-9.12242913067193,2.3534057041778995
8446,-2.6682412317049917,-8.28529168438475,1.664385446914164,-2.06881223615123,-9.110007450103565,2.341039448468616
8447,-2.669981225567824,-8.265367921219264,1.6518431185027558,-2.0808469966300005,-9.097442531352968,2.3286587649198105
8448,-2.671472095289402,-8.245424013164742,1.639348711997359,-2.0927197961818926,-9.084735790313418,2.3162650061814016
8449,-2.6727145598910544,-8.225463128957754,1.6269019255823987,-2.1044292555508304,-9.071888675440803,2.3038594957838927
8450,-2.673709372822643,-8.2054884042578,1.6145024279423146,-2.1159740087064978,-9.058902667419407,2.29144352810806
8451,-2.6744573205203475,-8.185502941545622,1.6021498592898455,-2.1273527032499246,-9.045779278825405,2.2790183683675918
8452,-2.6749592209949102,-8.165509810073068,1.5898438323918358,-2.13856400083215,-9.032520053786996,2.2665852526049584
8453,-2.6752159224517444,-8.145512045861611,1.5775839335928146,-2.149606577585246,-9.019126567639661,2.2541453876996567
8454,-2.6752283019441725,-8.125512651747597,1.5653697238369588,-2.160479124564546,-9.005600426575867,2.2416999513885103
8455,-2.674997264060965,-8.10551459747157,1.5532007396868375,-2.1711803482013075,-8.991943267287619,2.229250092297807
8456,-2.6745237396492274,-8.085520819809815,1.5410764943396797,-2.1817089707645274,-8.978156756601344,2.2167969299870296
8457,-2.673808684573608,-8.065534222745644,1.5289964786411137,-2.1920637308308444,-8.964242591104087,2.2043415550038046
8458,-2.672853078512673,-8.045557677677865,1.516960162095216,-2.2022433837616306,-8.950202496759857,2.1918850289498732
8459,-2.6716579237932074,-8.025594023664775,1.5049669938716552,-2.212246702185798,-8.936038228515862,2.179428384558019
8460,-2.6702242442631228,-8.005646067700942,1.4930164038094462,-2.2220724764873423,-8.921751569897582,2.166972625779594
8461,-2.6685530842035408,-7.985716585025002,1.4811078034169056,-2.2317195152962794,-8.907344332592379,2.15451872788284
8462,-2.6666455072805095,-7.965808319455671,1.4692405868678198,-2.241186645982041,-8.892818356020687,2.1420676375613596
8463,-2.6645025955368116,-7.945923983754575,1.4574141319939202,-2.2504727151477297,-8.878175506894955,2.1296202730532023
8464,-2.6621254484241383,-7.926066260013285,1.4456278012729356,-2.259576589124309,-8.86341767876549,2.1171775242702364
8465,-2.659515181875868,-7.906237800062434,1.4338809428125754,-2.26849715446346,-8.848546791553135,2.104740252937608
8466,-2.6566729274206424,-7.886441225901209,1.4221728913301201,-2.277233318427813,-8.833564791068605,2.0923092927435594
8467,-2.653599831336805,-7.866679130144913,1.4105029691272732,-2.285784009477469,-8.818473648518388,2.0798854494994177
8468,-2.6502970538477078,-7.846954076488603,1.3988704870604955,-2.29414817775164,-8.803275359997,2.0674695013096307
8469,-2.646760727890731,-7.8272695343083925,1.387275544252748,-2.3023206139495427,-8.78796966085868,2.0550624067647436
8470,-2.6429933586044627,-7.80762792511316,1.3757171914793749,-2.3103012914170664,-8.772559283079383,2.0426648784362196
8471,-2.63899995545786,-7.78803106339585,1.3641940979657865,-2.3180923600758874,-8.757048048463064,2.030277464633125
8472,-2.634781728350089,-7.7684813992139246,1.3527055376863806,-2.325692864061656,-8.741438049698155,2.0179008316524105
8473,-2.630339897633425,-7.748981356271129,1.3412507780767071,-2.3331018715447134,-8.72573140154248,2.005535619119597
8474,-2.625675693557163,-7.729533332439062,1.3298290809717548,-2.3403184751575754,-8.709930240235904,1.993182440221709
8475,-2.6207903557506085,-7.710139700281574,1.3184397035383304,-2.3473417924102504,-8.694036722901155,1.9808418819503324
8476,-2.6156851327447836,-7.690802807580685,1.307081899201787,-2.3541709660923833,-8.678053026933586,1.9685145053550583
8477,-2.6103612815322434,-7.671524977862161,1.2957549185668373,-2.360805164661549,-8.661981349380222,1.9562008458071312
8478,-2.6048200671645056,-7.652308510919347,1.284458010332317,-2.3672435826169087,-8.645823906308815,1.9439014132734604
8479,-2.599062762386366,-7.633155683333345,1.2731904221996597,-2.3734854408576664,-8.629582932167214,1.9316166926007654
8480,-2.5930906473065845,-7.614068748988586,1.2619514017752445,-2.3795299870255526,-8.613260679134179,1.9193471438101526
8481,-2.5869050091041843,-7.595049939582067,1.250740197466289,-2.3853764958308603,-8.596859416462047,1.9070932024019973
8482,-2.5805071417695626,-7.576101465124667,1.2395560593701136,-2.391024269361604,-8.580381429811844,1.8948552796709566
8483,-2.5738983458797695,-7.557225514433612,1.2283982401568934,-2.3964726373752185,-8.563829020581924,1.8826337630314038
8484,-2.567079928407121,-7.538424255614612,1.217265995945651,-2.4017209575724965,-8.547204505230784,1.8704290163531498
8485,-2.560053202560135,-7.519699836532018,1.206158587173193,-2.4067686158535433,-8.530510214594452,1.858241380307142
8486,-2.5528194876561874,-7.501054385266434,1.1950752794562343,-2.4116150265553067,-8.513748493199822,1.8460711727215895
8487,-2.545380109024771,-7.4824900105580845,1.1840153444462795,-2.416259632670638,-8.496921698574278,1.8339186889480692
8488,-2.537736397940587,-7.464008802235188,1.1729780606774143,-2.420701906048639,-8.480032200552746,1.8217842022378525
8489,-2.529889691585268,-7.445612831625669,1.1619627144064815,-2.4249413475763624,-8.46308238058241,1.8096679641279858
8490,-2.5218413330370124,-7.427304151951789,1.1509686004459705,-2.4289774873416747,-8.446074631026509,1.7975702048374862
8491,-2.5135926712870083,-7.409084798706463,1.1399950229893223,-2.432809884777376,-8.429011354467706,1.7854911336733876
8492,-2.5051450612814774,-7.390956790009927,1.129041296428317,-2.436438128786742,-8.411894963011514,1.7734309394463479
8493,-2.49649350336177,-7.372925217672427,1.1181073461849111,-2.439855195932393,-8.394726313468318,1.7613904131660194
8494,-2.4876445562249234,-7.354989724161325,1.1071919840097437,-2.443066035096806,-8.377509255554594,1.7493692141545802
8495,-2.4786008655692826,-7.337151674133472,1.0962944378896777,-2.4460716443095705,-8.36024655220783,1.7373673476293823
8496,-2.4693638117675865,-7.3194130176540675,1.0854140725781676,-2.448871734470117,-8.342940647331648,1.7253849227985445
8497,-2.4599347817306345,-7.301775688908973,1.074550267100809,-2.451466046304498,-8.325593990805821,1.7134220306599188
8498,-2.4503151690836824,-7.28424160642333,1.0637024155223456,-2.4538543503805625,-8.308209037807476,1.7014787444740407
8499,-2.4405063743602526,-7.266812673254736,1.0528699277048248,-2.456036447106467,-8.290788248137087,1.6895551202455785
8500,-2.4305098052124667,-7.249490777160944,1.04205223005708,-2.4580121667128587,-8.273334085550362,1.6776511972134733
8501,-2.4203268766365245,-7.232277790741225,1.0312487662752279,-2.4597813692192414,-8.255849017096248,1.6657669983493852
8502,-2.409959011211993,-7.215175571550684,1.0204589980739516,-2.461343944385,-8.238335512461399,1.653902530864132
8503,-2.3994076393538544,-7.19818596218736,1.0096824059086282,-2.4626998116455523,-8.220796043321837,1.6420577867221555
8504,-2.388674199575923,-7.181310790351469,0.9989184896879935,-2.46384892003418,-8.203233082702049,1.6302327431636228
8505,-2.3777601387643963,-7.164551868876406,0.9881667694772771,-2.4647912480900565,-8.185649104341925,1.6184273632340178
8506,-2.366666912460116,-7.147910995730966,0.9774267861914812,-2.4655268037530464,-8.168046582071621,1.6066415963208105
8507,-2.355395985148487,-7.131389953992799,0.9666981022788974,-2.4660556242458043,-8.150427989195087,1.5948753786972445
8508,-2.3439488305555765,-7.114990511792578,0.9559803023945346,-2.4663777759437733,-8.13279579788214,1.5831286340727984
8509,-2.332326931948978,-7.098714422228483,0.9452729940631959,-2.4664933542336427,-8.115152478569254,1.5714012741499606
8510,-2.3205317824423757,-7.082563423251181,0.93457580833226,-2.4664024833608424,-8.097500499369513,1.5596931991873375
8511,-2.3085648853022764,-7.066539237518876,0.9238884004138344,-2.466105316266653,-8.079842325491624,1.548004298568591
8512,-2.2964277542556637,-7.050643572222389,0.9132104503161589,-2.4656020344155083,-8.062180418668182,1.5363344513770265
8513,-2.284121913797087,-7.034878118880086,0.9025416634639196,-2.46489284761304,-8.044517236593009,1.5246835269754175
8514,-2.271648899494078,-7.019244553102872,0.891881771307566,-2.4639779938154485,-8.026855232367971,1.5130513855909817
8515,-2.2590102582894094,-7.00374453432912,0.8812305319212386,-2.4628577389307313,-8.009196853958995,1.5014378789050884
8516,-2.246206932003041,-6.9883802252228095,0.8705877618944156,-2.461531599088886,-7.991544576263197,1.4898429201667516
8517,-2.233235477993355,-6.97315759675961,0.8599535255678896,-2.459993508285647,-7.97390120353455,1.4782669111185105
8518,-2.220103228487163,-6.958073512472032,0.8493273721729415,-2.458251007914341,-7.956268945563344,1.4667090332743253
8519,-2.2068117802242684,-6.943129561916682,0.8387091752081783,-2.4563044764618263,-7.9386502236761,1.4551691095156358
8520,-2.193362742771829,-6.928327316643294,0.8280988376807938,-2.4541543192359785,-7.921047451409972,1.4436469572717798
8521,-2.179757738777359,-6.913668329747454,0.8174962926297398,-2.4518009681279396,-7.903463034023141,1.4321423891320388
8522,-2.165998404209028,-6.899154135394849,0.8069015036360159,-2.4492448813696814,-7.885899368013396,1.4206552134602162
8523,-2.152086388581721,-6.8847862483172015,0.7963144653197154,-2.4464865432872354,-7.8683588406443885,1.4091852350112126
8524,-2.1380233551678716,-6.870566163280655,0.7857352038237342,-2.4435264640500067,-7.850843829479653,1.3977322555495526
8525,-2.1238109811917116,-6.856495354527032,0.7751637772838627,-2.4403651794164936,-7.833356701923989,1.3862960744694601
8526,-2.109450958005425,-6.8425752751882705,0.7646002762848689,-2.4370032504766677,-7.815899814771603,1.3748764894159229
8527,-2.0949449912463636,-6.828807356675006,0.754044824302516,-2.433441263391384,-7.798475513761153,1.3634732969067809
8528,-2.0802948009738,-6.815193008039698,0.7434975781310826,-2.4296798291289967,-7.781086133137034,1.3520862929552337
8529,-2.06550212178425,-6.801733615315148,0.7329587282963055,-2.4257195831994696,-7.763733995216765,1.3407152736926187
8530,-2.0505687029038735,-6.788430540828922,0.7224284994531489,-2.421561185386084,-7.746421409963821,1.3293600359909021
8531,-2.0354963082571533,-6.775285122494738,0.711907150768448,-2.4172053194750003,-7.729150674565905,1.3180203780848019
8532,-2.020286716510637,-6.762298673081595,0.7013949762880545,-2.4126526929827863,-7.7119240730182295,1.306696100193129
8533,-2.004941721090451,-6.749472479461319,0.6908923052879667,-2.407904036881954,-7.694743875711154,1.2953870051388927
8534,-1.9894631301728254,-6.736807801835732,0.6803995026094496,-2.4029601053246736,-7.677612339022196,1.2840928989680194
8535,-1.973852766646568,-6.724305872944371,0.6699169689777582,-2.3978216753646873,-7.660531704911976,1.2728135915663432
8536,-1.9581124680462225,-6.711967897253529,0.6594451413038813,-2.3924895466773735,-7.643504200523423,1.261548897274336
8537,-1.9422440864554293,-6.69979505012806,0.648984492969432,-2.3869645412780867,-7.626532037784393,1.2502986354995604
8538,-1.926249488379309,-6.68778847698682,0.638535534094061,-2.3812475032386478,-7.609617413013044,1.2390626313263189
8539,-1.9101305545851264,-6.675949292442984,0.6280988117850939,-2.3753392984019817,-7.592762506525746,1.227840716122274
8540,-1.8938874892065773,-6.664280958564089,0.6176750992096718,-2.369238157089754,-7.5759703814458,1.2166329213564033
8541,-1.8775209986760868,-6.652786406969768,0.6072651969557601,-2.362942991964069,-7.559243984805292,1.205439233916156
8542,-1.8610360431637547,-6.641462467262708,0.5968694493478547,-2.356459456627013,-7.542583905303671,1.1942591630802948
8543,-1.8444345596291605,-6.630310118148968,0.586488557681487,-2.349788503305412,-7.525992253424426,1.1830925723517631
8544,-1.8277184979444991,-6.619330302917808,0.5761232612289922,-2.3429311044972714,-7.509471121662738,1.1719393345740095
8545,-1.8108898205241144,-6.6085239285165995,0.5657743373720443,-2.3358882526723925,-7.493022584142508,1.1607993325118722
8546,-1.7939505019180524,-6.597891864620141,0.555442601714053,-2.3286609599702164,-7.476648696234197,1.1496724594272894
8547,-1.7769025283688342,-6.587434942695522,0.545128908171649,-2.321250257894492,-7.4603514941728,1.1385586196493027
8548,-1.759747897331763,-6.577153955064431,0.5348341490452637,-2.3136571970048196,-7.444132994676381,1.127457729138441
8549,-1.742488616958196,-6.567049653964147,0.524559255068274,-2.3058828466047014,-7.427995194564715,1.1163697160449546
8550,-1.7251267055415396,-6.557122750608677,0.514305195434114,-2.2979282944258257,-7.411940070377768,1.1052945212605882
8551,-1.7076641909261998,-6.547373914251784,0.5040729778011941,-2.2897946463084784,-7.395969577994248,1.0942320989637917
8552,-1.6901031098795007,-6.537803771253439,0.49386364827522966,-2.2814830258778667,-7.380085652250099,1.0831824171580857
8553,-1.672445507426254,-6.528412904151025,0.4836782913682205,-2.2729945742159168,-7.364290206556532,1.0721454582030887
8554,-1.6546934361466699,-6.5192018507371925,0.4735180299340182,-2.264330449528555,-7.348585132518037,1.061121219338244
8555,-1.6368489554375993,-6.5101711031457725,0.46338402507989285,-2.2554918268081257,-7.33297229955011,1.0501097131988266
8556,-1.618914130737593,-6.50132110694745,0.4532774760536365,-2.2464798974907776,-7.317453554496827,1.0391109683240818
8557,-1.60089103271595,-6.492652260256623,0.44319962010570446,-2.2372958691084905,-7.302030721248121,1.028125029657073
8558,-1.582781736426612,-6.484164912851246,0.4331517323260803,-2.22794096493569,-7.286705600357043,1.017151959036211
8559,-1.5645883204274542,-6.475859365307204,0.4231351254552991,-2.218416423630231,-7.2714799686571165,1.0061918356782082
8560,-1.5463128658653498,-6.46773586814863,0.41315114966907096,-2.208723498868413,-7.256355578879561,0.9952447566520117
8561,-1.5279574555282376,-6.459794621015965,0.40320119233620977,-2.1988634589740843,-7.241334159270882,0.9843108373437635
8562,-1.5095241728648565,-6.452035771853201,0.39328667774918236,-2.188837586541559,-7.2264174132108225,0.973390211912466
8563,-1.4910151009731545,-6.444459416115852,0.3834090668269341,-2.1786471780522674,-7.2116070188308345,0.9624830337361132
8564,-1.472430583979273,-6.437070025515675,0.37357082643879114,-2.168289614846084,-7.196907289723115,0.9515898111402397
8565,-1.4537735204105229,-6.429865817109099,0.36377319828160554,-2.15776786841475,-7.18231888800714,0.9407106164798194
8566,-1.4350470590601436,-6.422844055706171,0.3540171936123193,-2.14708565586196,-7.167841834204362,0.9298454668146996
8567,-1.4162532702655521,-6.4160046132759065,0.3443044200541838,-2.136244326531102,-7.153477698711425,0.9189945989741584
8568,-1.397394218362101,-6.409347305613567,0.3346365198686969,-2.125245241579721,-7.139228024731503,0.9081582711408025
8569,-1.3784719605055185,-6.402871891708987,0.32501516947519304,-2.1140897735560014,-7.125094327900537,0.8973367632336942
8570,-1.359488545472477,-6.396578073145704,0.3154420789385357,-2.1027793059686037,-7.1110780959153645,0.8865303772804571
8571,-1.3404460124415738,-6.390465493532372,0.3059189914246551,-2.0913152328502904,-7.097180788164433,0.8757394377785199
8572,-1.3213463897559485,-6.384533737967398,0.2964476826231155,-2.0796989583151055,-7.083403835360902,0.8649642920449727
8573,-1.3021916936698772,-6.378782332538164,0.2870299601362307,-2.0679318961095596,-7.069748639178766,0.8542053105551637
8574,-1.2829839270807715,-6.373210743855696,0.2776676628338912,-2.056015469157647,-7.056216571891814,0.8434628872695691
8575,-1.2637250782492129,-6.367818378626016,0.2683626601738025,-2.0439511091003055,-7.042808976016152,0.8327374399490819
8576,-1.244417119508849,-6.362604583259061,0.2591168514862628,-2.0317402558293813,-7.0295271639562955,0.822029410458446
8577,-1.225062005968027,-6.357568643515968,0.24993216522273087,-2.0193843570161834,-7.0163724176548765,0.8113392650574776
8578,-1.2056616742060147,-6.352709784195717,0.24081055816781397,-2.0068848676353395,-7.003345988246572,0.8006674946802494
8579,-1.1862180409656569,-6.348027168861801,0.23175401461369094,-1.994243249483989,-6.990449095716188,0.790014615201855
8580,-1.166733001845129,-6.343519899609683,0.2227645454964744,-1.9814609706968946,-6.9776829285612845,0.7793811676927125
8581,-1.147208429990882,-6.339187016875561,0.21384418749362255,-1.9685395052576626,-6.96504864345926,0.7687677186600923
8582,-1.127646174794669,-6.335027499287108,0.2049950020817939,-1.9554803325067804,-6.952547364939368,0.7581748602769283
8583,-1.108048060597018,-6.331040263556657,0.19621907455439702,-1.9422849366468542,-6.940180185059693,0.7476032105976396
8584,-1.0884158853993915,-6.3272241644170935,0.18751851299787783,-1.928954806245321,-6.927948163088969,0.7370534137606248
8585,-1.0687514195883154,-6.323577994601017,0.17889544722620676,-1.9154914337356168,-6.915852325193805,0.7265261401776288
8586,-1.0490564046737014,-6.320100484863274,0.17035202767266777,-1.9018963149170969,-6.903893664131063,0.716022086709545
8587,-1.0293325520438827,-6.316790304047054,0.1618904242379822,-1.8881709484541838,-6.892073138945387,0.7055419768283993
8588,-1.0095806620069423,-6.31365173275653,0.15351579920430836,-1.8743124463294403,-6.880396502423923,0.6950874394968363
8589,-0.989803264538691,-6.310678252796649,0.14522791635308474,-1.8603262519972503,-6.868860488128361,0.6846585409489268
8590,-0.9700020877279639,-6.307867618332864,0.13702863157143885,-1.8462144308199095,-6.857465342022091,0.67425598046482
8591,-0.9501787065394649,-6.305218245516353,0.12892018158136453,-1.8319784879522631,-6.846211881574155,0.6638805922467603
8592,-0.9303346597920501,-6.302728489620012,0.12090481592936553,-1.8176199288561063,-6.8351008890709615,0.6535332377163932
8593,-0.9104714490792813,-6.300396645373588,0.11298479554650975,-1.8031402588105203,-6.824133111345842,0.6432148055878155
8594,-0.8905905377264023,-6.298220947341803,0.10516239125825444,-1.7885409824263996,-6.813309259513223,0.6329262119251884
8595,-0.8706933497870654,-6.2961995703451645,0.09743988224333533,-1.7738236031663788,-6.802630008707551,0.6226684001849222
8596,-0.8507812690819953,-6.294330629923053,0.08981955444039169,-1.7589896228705508,-6.792095997826438,0.6124423412418962
8597,-0.8308556382825164,-6.29261218283867,0.0823036989013961,-1.7440405412889486,-6.781707829277894,0.6022490333995042
8598,-0.8109177580413494,-6.291042227625404,0.07489461009074128,-1.728977855621405,-6.771466068731252,0.5920895023830419
8599,-0.7909688861735584,-6.289618705174122,0.06759458412890318,-1.713803060065795,-6.761371244871563,0.5819648013162513
8600,-0.771010236890172,-6.288339499360875,0.06040591697955344,-1.69851764537543,-6.751423849157121,0.5718760106805765
8601,-0.7510429800865791,-6.287202437714455,0.05333090257881157,-1.6831230984261096,-6.741624335579528,0.5618242382565191
8602,-0.7310682406887142,-6.2862052921233005,0.046371830905570954,-1.6676209017940415,-6.731973120426165,0.5518106190469374
